Customer ID,Recency,Frequency,Monetary,Cluster,Segment
14249,411,12,5400.461,2,Loyal Customers
14250,7,3,1904.05,3,New / Developing Customers
14251,2,5,2879.7000000000003,2,Loyal Customers
14252,381,1,350.99,4,Dormant Customers
14253,493,2,363.40000000000003,4,Dormant Customers
14254,433,1,601.03,4,Dormant Customers
14255,546,1,1000.63,1,At-Risk Customers
14256,260,5,2460.79,1,At-Risk Customers
14257,64,9,5954.45,2,Loyal Customers
14258,9,25,32051.34,0,Champions
14259,142,1,120.0,4,Dormant Customers
14260,471,3,824.28,1,At-Risk Customers
14261,51,2,1163.45,3,New / Developing Customers
14262,8,8,2618.23,2,Loyal Customers
14263,423,1,322.93,4,Dormant Customers
14264,155,6,1517.3600000000001,1,At-Risk Customers
14265,109,4,1373.35,1,At-Risk Customers
14266,428,1,40.56,4,Dormant Customers
14267,163,3,1516.24,1,At-Risk Customers
14268,471,1,354.85,4,Dormant Customers
14269,439,1,295.73,4,Dormant Customers
14270,332,1,492.65000000000003,4,Dormant Customers
14271,226,2,214.18,4,Dormant Customers
14272,74,4,920.81,1,At-Risk Customers
14273,51,4,559.97,3,New / Developing Customers
14274,686,1,256.6,4,Dormant Customers
14275,396,6,1189.3799999999999,1,At-Risk Customers
14276,99,7,2102.68,2,Loyal Customers
14277,15,9,17197.61,0,Champions
14278,410,1,205.83,4,Dormant Customers
14279,521,2,191.86,4,Dormant Customers
14280,197,1,134.04,4,Dormant Customers
14281,408,1,245.15,4,Dormant Customers
14282,3,25,7250.76,0,Champions
14283,463,4,628.4399999999999,1,At-Risk Customers
14284,31,3,1299.65,3,New / Developing Customers
14285,21,8,3284.42,2,Loyal Customers
14286,24,7,8479.76,2,Loyal Customers
14287,8,3,176.63,3,New / Developing Customers
14288,213,1,426.6,4,Dormant Customers
14289,9,6,911.26,3,New / Developing Customers
14290,11,8,4516.56,2,Loyal Customers
14291,2,23,7904.1,0,Champions
14292,8,16,9226.25,0,Champions
14293,3,9,2903.01,2,Loyal Customers
14294,407,1,375.34,4,Dormant Customers
14295,40,5,2362.91,2,Loyal Customers
14296,421,2,456.40000000000003,4,Dormant Customers
14297,18,4,1305.33,3,New / Developing Customers
14298,8,82,91194.49,0,Champions
14299,8,27,14070.25,0,Champions
14300,19,1,43.2,3,New / Developing Customers
14301,117,4,1992.18,1,At-Risk Customers
14302,431,3,742.9000000000001,1,At-Risk Customers
14303,407,2,277.94,4,Dormant Customers
14304,223,3,1725.01,1,At-Risk Customers
14305,71,3,1858.96,1,At-Risk Customers
14306,51,6,3151.4,2,Loyal Customers
14307,89,10,4287.92,2,Loyal Customers
14308,549,2,1147.02,1,At-Risk Customers
14309,8,11,3780.81,2,Loyal Customers
14310,433,1,492.1,4,Dormant Customers
14311,243,2,516.45,1,At-Risk Customers
14312,47,11,3090.29,2,Loyal Customers
14314,107,2,229.8,4,Dormant Customers
14315,45,8,3197.82,2,Loyal Customers
14316,422,5,1370.34,1,At-Risk Customers
14317,65,1,508.58000000000004,3,New / Developing Customers
14318,460,1,158.02,4,Dormant Customers
14319,424,1,494.85,4,Dormant Customers
14320,207,5,1346.75,1,At-Risk Customers
14321,11,7,2218.06,2,Loyal Customers
14322,429,4,474.1,1,At-Risk Customers
14323,115,2,605.0600000000001,1,At-Risk Customers
14324,410,2,701.61,1,At-Risk Customers
14325,570,1,245.48000000000002,4,Dormant Customers
14326,242,3,940.98,1,At-Risk Customers
14327,163,6,1894.93,1,At-Risk Customers
14328,438,1,445.05,4,Dormant Customers
14329,17,15,9887.62,0,Champions
14330,624,1,200.63,4,Dormant Customers
14331,124,2,462.65999999999997,1,At-Risk Customers
14332,23,5,1917.41,2,Loyal Customers
14333,68,1,415.2,3,New / Developing Customers
14334,17,12,4318.48,2,Loyal Customers
14335,16,2,454.86,3,New / Developing Customers
14336,17,4,1614.91,3,New / Developing Customers
14338,161,3,928.1,1,At-Risk Customers
14339,243,2,620.27,1,At-Risk Customers
14340,219,1,134.7,4,Dormant Customers
14341,45,18,4452.02,2,Loyal Customers
14342,21,6,918.44,2,Loyal Customers
14343,421,4,1079.66,1,At-Risk Customers
14344,127,20,2993.05,2,Loyal Customers
14345,39,1,108.97999999999999,3,New / Developing Customers
14346,121,5,2315.75,1,At-Risk Customers
14347,737,1,82.6,4,Dormant Customers
14348,260,1,409.57,4,Dormant Customers
14349,10,1,133.5,3,New / Developing Customers
14350,274,3,972.03,1,At-Risk Customers
14351,165,1,51.0,4,Dormant Customers
14352,157,4,1078.96,1,At-Risk Customers
14353,215,3,376.5,1,At-Risk Customers
14354,6,2,163.62,3,New / Developing Customers
14355,366,3,840.0500000000001,1,At-Risk Customers
14356,80,2,701.23,3,New / Developing Customers
14357,43,1,225.12,3,New / Developing Customers
14358,389,2,400.06,4,Dormant Customers
14359,19,3,912.18,3,New / Developing Customers
14360,32,4,2118.03,2,Loyal Customers
14361,579,1,214.70999999999998,4,Dormant Customers
14362,22,1,151.5,3,New / Developing Customers
14363,402,2,227.47000000000003,4,Dormant Customers
14364,109,8,3717.35,2,Loyal Customers
14365,395,2,634.68,1,At-Risk Customers
14366,525,1,136.0,4,Dormant Customers
14367,8,16,9227.82,0,Champions
14368,320,1,155.0,4,Dormant Customers
14369,642,2,469.13,4,Dormant Customers
14370,451,6,1175.78,1,At-Risk Customers
14371,295,1,100.5,4,Dormant Customers
14372,443,2,860.08,1,At-Risk Customers
14373,358,1,76.55,4,Dormant Customers
14374,541,1,108.0,4,Dormant Customers
14375,185,3,1106.82,1,At-Risk Customers
14376,683,1,215.46,4,Dormant Customers
14377,191,2,617.05,1,At-Risk Customers
14378,622,1,131.25,4,Dormant Customers
14379,44,4,1265.16,3,New / Developing Customers
14380,682,1,48.96,4,Dormant Customers
14381,52,2,625.9399999999999,3,New / Developing Customers
14382,26,2,1193.6299999999999,3,New / Developing Customers
14383,38,3,1247.69,3,New / Developing Customers
14384,501,1,58.5,4,Dormant Customers
14385,9,3,202.11,3,New / Developing Customers
14386,297,1,142.4,4,Dormant Customers
14387,33,3,1727.6,3,New / Developing Customers
14388,10,16,6388.2,0,Champions
14389,65,5,1898.01,2,Loyal Customers
14390,10,13,6150.03,0,Champions
14391,577,1,135.6,4,Dormant Customers
14392,432,1,266.4,4,Dormant Customers
14393,218,1,67.95,4,Dormant Customers
14394,565,1,93.8,4,Dormant Customers
14395,2,20,7801.93,0,Champions
14396,65,7,1969.38,2,Loyal Customers
14397,3,19,2612.96,0,Champions
14398,401,2,707.79,1,At-Risk Customers
14399,394,8,2108.21,1,At-Risk Customers
14400,149,3,1732.47,1,At-Risk Customers
14401,4,22,6795.9,0,Champions
14402,652,1,285.6,4,Dormant Customers
14403,130,6,1880.51,1,At-Risk Customers
14404,34,13,2724.13,2,Loyal Customers
14405,387,1,195.0,4,Dormant Customers
14406,119,1,156.75,4,Dormant Customers
14407,107,6,2157.73,2,Loyal Customers
14408,11,11,4102.27,2,Loyal Customers
14409,71,9,3427.29,2,Loyal Customers
14410,92,11,2631.9,2,Loyal Customers
14411,311,1,1063.0,1,At-Risk Customers
14412,43,3,1426.19,3,New / Developing Customers
14413,362,4,764.52,1,At-Risk Customers
14414,92,8,2399.33,2,Loyal Customers
14415,1,23,11980.09,0,Champions
14416,22,2,490.22,3,New / Developing Customers
14417,388,1,524.65,4,Dormant Customers
14418,4,3,1937.25,3,New / Developing Customers
14419,11,7,1254.64,2,Loyal Customers
14420,99,4,1639.17,1,At-Risk Customers
14421,57,6,2469.37,2,Loyal Customers
14422,1,19,10271.52,0,Champions
14423,218,3,916.6099999999999,1,At-Risk Customers
14424,18,1,322.08,3,New / Developing Customers
14425,435,3,661.39,1,At-Risk Customers
14426,24,17,11727.94,0,Champions
14427,50,4,1263.52,3,New / Developing Customers
14428,7,5,1224.06,3,New / Developing Customers
14429,404,1,516.28,4,Dormant Customers
14430,512,3,1220.9,1,At-Risk Customers
14431,303,4,2614.2,1,At-Risk Customers
14432,10,6,2248.5,2,Loyal Customers
14433,466,1,280.7,4,Dormant Customers
14434,22,6,1372.8,2,Loyal Customers
14435,502,1,90.42,4,Dormant Customers
14436,99,2,271.70000000000005,4,Dormant Customers
14437,366,5,873.34,1,At-Risk Customers
14438,306,1,131.9,4,Dormant Customers
14439,320,5,9443.04,1,At-Risk Customers
14440,8,13,5982.03,0,Champions
14441,1,11,4611.6900000000005,0,Champions
14442,205,7,5367.0199999999995,2,Loyal Customers
14443,54,5,2082.97,2,Loyal Customers
14444,456,1,120.44,4,Dormant Customers
14445,456,1,221.65,4,Dormant Customers
14446,1,5,1200.28,3,New / Developing Customers
14447,19,6,1711.73,2,Loyal Customers
14448,9,2,375.35,3,New / Developing Customers
14449,19,8,2230.96,2,Loyal Customers
14450,181,7,1128.44,1,At-Risk Customers
14451,60,12,3258.68,2,Loyal Customers
14452,11,4,658.95,3,New / Developing Customers
14453,190,1,119.93,4,Dormant Customers
14454,376,5,977.3,1,At-Risk Customers
14455,432,4,617.72,1,At-Risk Customers
14456,5,9,3017.28,2,Loyal Customers
14457,311,1,113.64,4,Dormant Customers
14458,381,1,228.07,4,Dormant Customers
14459,155,2,5375.741,1,At-Risk Customers
14460,110,9,1093.5,2,Loyal Customers
14461,148,13,6676.91,2,Loyal Customers
14462,66,12,2242.81,2,Loyal Customers
14463,98,4,786.5699999999999,1,At-Risk Customers
14464,568,2,111.0,4,Dormant Customers
14465,247,11,3925.85,2,Loyal Customers
14466,29,13,4267.15,2,Loyal Customers
14467,18,12,2203.2400000000002,2,Loyal Customers
14468,734,1,204.24,4,Dormant Customers
14469,416,4,2093.46,1,At-Risk Customers
14470,12,3,712.04,3,New / Developing Customers
14471,591,2,400.95,4,Dormant Customers
14472,104,9,2118.72,2,Loyal Customers
14473,74,2,234.34000000000003,3,New / Developing Customers
14474,46,2,1258.8899999999999,3,New / Developing Customers
14475,72,4,1151.15,1,At-Risk Customers
14476,257,1,193.0,4,Dormant Customers
14477,20,7,1969.6,2,Loyal Customers
14478,382,4,1276.66,1,At-Risk Customers
14479,254,4,1124.71,1,At-Risk Customers
14480,11,4,1299.52,3,New / Developing Customers
14481,165,5,2284.69,1,At-Risk Customers
14482,18,12,4306.72,2,Loyal Customers
14483,282,2,257.1,4,Dormant Customers
14484,50,4,1070.98,3,New / Developing Customers
14485,39,1,162.8,3,New / Developing Customers
14486,512,2,175.5,4,Dormant Customers
14487,27,7,1266.27,2,Loyal Customers
14488,68,1,1064.28,3,New / Developing Customers
14489,207,4,1574.93,1,At-Risk Customers
14490,406,2,1273.47,1,At-Risk Customers
14491,175,2,340.93,4,Dormant Customers
14492,430,7,1921.91,1,At-Risk Customers
14493,7,10,5087.86,2,Loyal Customers
14494,26,3,401.46,3,New / Developing Customers
14495,51,3,174.8,3,New / Developing Customers
14496,312,7,2363.89,1,At-Risk Customers
14497,309,2,697.0600000000001,1,At-Risk Customers
14498,43,10,3900.83,2,Loyal Customers
14499,26,7,2101.79,2,Loyal Customers
14500,88,3,356.85,3,New / Developing Customers
14501,184,2,251.21,4,Dormant Customers
14502,20,11,2429.83,2,Loyal Customers
14503,3,6,3543.26,2,Loyal Customers
14504,47,4,673.26,3,New / Developing Customers
14505,17,19,11879.08,0,Champions
14506,17,7,2960.25,2,Loyal Customers
14507,24,11,3216.7400000000002,2,Loyal Customers
14508,22,5,822.92,3,New / Developing Customers
14509,534,1,110.95,4,Dormant Customers
14510,376,3,979.85,1,At-Risk Customers
14511,11,5,1314.81,2,Loyal Customers
14512,188,7,1215.97,1,At-Risk Customers
14513,101,6,788.01,1,At-Risk Customers
14514,61,9,4380.04,2,Loyal Customers
14515,18,12,3724.06,2,Loyal Customers
14516,516,1,151.17,4,Dormant Customers
14517,33,2,330.45,3,New / Developing Customers
14518,64,1,174.37,4,Dormant Customers
14519,684,2,203.14,4,Dormant Customers
14520,2,2,270.6,3,New / Developing Customers
14521,491,1,199.45000000000002,4,Dormant Customers
14522,24,8,1748.42,2,Loyal Customers
14523,108,1,241.09,4,Dormant Customers
14524,32,13,2909.86,2,Loyal Customers
14525,20,17,8026.54,0,Champions
14526,389,1,258.65,4,Dormant Customers
14527,3,122,27246.88,0,Champions
14528,37,1,364.21999999999997,3,New / Developing Customers
14529,60,3,578.61,3,New / Developing Customers
14530,26,16,6088.87,2,Loyal Customers
14531,480,1,376.34,4,Dormant Customers
14532,236,11,3845.78,2,Loyal Customers
14533,25,11,3466.37,2,Loyal Customers
14534,3,26,6187.66,0,Champions
14535,60,9,5973.2300000000005,2,Loyal Customers
14536,260,1,170.95,4,Dormant Customers
14537,58,2,641.4,3,New / Developing Customers
14538,65,5,1370.8400000000001,2,Loyal Customers
14539,16,2,537.48,3,New / Developing Customers
14540,10,11,3709.64,2,Loyal Customers
14541,59,14,2491.38,2,Loyal Customers
14542,186,1,103.25,4,Dormant Customers
14543,29,39,14587.87,0,Champions
14544,24,3,2938.53,2,Loyal Customers
14545,674,1,349.25,4,Dormant Customers
14546,5,11,5184.84,2,Loyal Customers
14547,4,8,3974.75,2,Loyal Customers
14548,151,9,2541.29,2,Loyal Customers
14549,311,4,913.6,1,At-Risk Customers
14550,11,4,1345.06,3,New / Developing Customers
14551,18,7,878.09,2,Loyal Customers
14552,152,3,507.93,1,At-Risk Customers
14553,19,9,1818.6,2,Loyal Customers
14554,10,4,2279.4900000000002,2,Loyal Customers
14555,57,6,2304.03,2,Loyal Customers
14556,596,3,815.69,1,At-Risk Customers
14557,85,1,788.38,3,New / Developing Customers
14558,654,3,655.5,1,At-Risk Customers
14559,390,1,75.6,4,Dormant Customers
14560,7,44,6114.03,0,Champions
14561,76,3,1080.76,1,At-Risk Customers
14562,4,26,6638.150000000001,0,Champions
14563,510,2,640.54,1,At-Risk Customers
14564,435,2,2605.62,1,At-Risk Customers
14565,96,5,3859.2200000000003,2,Loyal Customers
14566,111,4,4092.0,1,At-Risk Customers
14567,57,2,1530.3600000000001,3,New / Developing Customers
14568,435,1,919.7,1,At-Risk Customers
14569,1,4,597.3299999999999,3,New / Developing Customers
14570,281,3,613.75,1,At-Risk Customers
14571,425,1,160.0,4,Dormant Customers
14572,3,11,5526.88,0,Champions
14573,180,13,2163.12,2,Loyal Customers
14574,733,1,143.70000000000002,4,Dormant Customers
14575,488,1,420.22,4,Dormant Customers
14576,372,1,35.400000000000006,4,Dormant Customers
14577,13,7,1364.15,2,Loyal Customers
14578,3,1,168.63,3,New / Developing Customers
14579,432,1,105.56,4,Dormant Customers
14580,518,1,14.850000000000001,4,Dormant Customers
14581,17,2,409.65,3,New / Developing Customers
14582,41,1,114.11,3,New / Developing Customers
14583,6,8,1660.29,2,Loyal Customers
14584,169,8,1738.16,1,At-Risk Customers
14585,50,5,1143.27,2,Loyal Customers
14586,277,1,237.36,4,Dormant Customers
14587,19,9,1580.29,2,Loyal Customers
14588,578,1,135.39,4,Dormant Customers
14589,372,1,39.75,4,Dormant Customers
14590,425,20,2993.37,2,Loyal Customers
14591,15,4,1320.21,3,New / Developing Customers
14592,35,3,557.94,3,New / Developing Customers
14593,22,12,3665.5299999999997,2,Loyal Customers
14594,7,2,363.33,3,New / Developing Customers
14595,20,8,2164.45,2,Loyal Customers
14596,627,1,222.22000000000003,4,Dormant Customers
14597,11,6,2184.63,2,Loyal Customers
14598,44,2,384.04,3,New / Developing Customers
14599,390,2,457.89,4,Dormant Customers
14600,306,2,865.1700000000001,1,At-Risk Customers
14601,11,1,213.96,3,New / Developing Customers
14602,656,1,205.35999999999999,4,Dormant Customers
14603,275,1,660.0,4,Dormant Customers
14604,633,1,143.85999999999999,4,Dormant Customers
14605,374,4,921.5600000000001,1,At-Risk Customers
14606,1,192,29951.37,0,Champions
14607,16,22,23763.13,0,Champions
14608,4,11,3352.94,2,Loyal Customers
14609,72,10,1486.2,2,Loyal Customers
14610,396,2,24.35,4,Dormant Customers
14611,444,2,604.3299999999999,1,At-Risk Customers
14612,415,1,877.7,4,Dormant Customers
14613,680,1,76.32000000000001,4,Dormant Customers
14614,386,1,295.13,4,Dormant Customers
14615,394,5,951.76,1,At-Risk Customers
14616,243,5,527.78,1,At-Risk Customers
14617,403,2,190.47000000000003,4,Dormant Customers
14618,9,7,1342.32,2,Loyal Customers
14619,246,2,1291.24,1,At-Risk Customers
14620,206,2,412.78000000000003,4,Dormant Customers
14621,1,9,3000.57,2,Loyal Customers
14622,185,1,320.58000000000004,4,Dormant Customers
14623,32,10,2016.98,2,Loyal Customers
14624,57,6,814.07,2,Loyal Customers
14625,196,11,4497.88,2,Loyal Customers
14626,24,11,5410.92,2,Loyal Customers
14627,379,1,462.75,4,Dormant Customers
14628,91,5,1998.0,1,At-Risk Customers
14629,4,2,955.26,3,New / Developing Customers
14630,484,1,338.65,4,Dormant Customers
14631,51,6,2025.69,2,Loyal Customers
14632,263,1,114.56,4,Dormant Customers
14633,266,1,344.90000000000003,4,Dormant Customers
14634,438,4,2124.46,1,At-Risk Customers
14635,454,1,215.22,4,Dormant Customers
14636,36,2,609.85,3,New / Developing Customers
14637,677,1,106.67999999999999,4,Dormant Customers
14638,51,1,443.6,3,New / Developing Customers
14639,52,9,4978.96,2,Loyal Customers
14640,24,10,3649.36,2,Loyal Customers
14641,22,1,110.46,3,New / Developing Customers
14642,59,1,96.12,4,Dormant Customers
14643,170,5,1679.89,1,At-Risk Customers
14644,68,7,2247.72,2,Loyal Customers
14645,157,3,876.89,1,At-Risk Customers
14646,2,151,528602.52,0,Champions
14647,201,2,506.04,1,At-Risk Customers
14648,416,15,4466.65,2,Loyal Customers
14649,5,9,3651.19,2,Loyal Customers
14650,589,1,62.5,4,Dormant Customers
14651,67,9,2025.52,2,Loyal Customers
14652,77,1,114.18,4,Dormant Customers
14653,1,12,3593.06,0,Champions
14654,738,1,246.86,4,Dormant Customers
14655,8,7,3878.51,2,Loyal Customers
14656,169,5,790.0,1,At-Risk Customers
14657,18,6,1450.19,2,Loyal Customers
14658,5,2,247.15,3,New / Developing Customers
14659,9,9,2529.93,2,Loyal Customers
14660,87,2,285.74,3,New / Developing Customers
14661,27,1,107.95,3,New / Developing Customers
14662,29,7,1376.43,2,Loyal Customers
14663,430,2,490.6,4,Dormant Customers
14664,20,2,636.24,3,New / Developing Customers
14665,61,7,2749.65,2,Loyal Customers
14666,24,1,195.25,3,New / Developing Customers
14667,11,54,20395.34,0,Champions
14668,445,1,111.63,4,Dormant Customers
14669,242,7,3216.78,1,At-Risk Customers
14670,280,3,583.33,1,At-Risk Customers
14671,549,2,1127.45,1,At-Risk Customers
14672,235,4,1113.14,1,At-Risk Customers
14673,3,7,3037.32,2,Loyal Customers
14674,509,1,173.66,4,Dormant Customers
14675,16,2,1015.58,3,New / Developing Customers
14676,31,12,8356.79,2,Loyal Customers
14677,593,1,184.91,4,Dormant Customers
14678,579,1,403.39,4,Dormant Customers
14679,382,3,1289.44,1,At-Risk Customers
14680,25,58,55688.5,0,Champions
14681,71,6,875.1500000000001,1,At-Risk Customers
14682,188,6,1514.81,1,At-Risk Customers
14683,588,1,146.56,4,Dormant Customers
14684,26,6,1430.03,2,Loyal Customers
14685,576,8,4536.64,1,At-Risk Customers
14686,414,5,852.53,1,At-Risk Customers
14687,107,3,1402.06,1,At-Risk Customers
14688,8,28,7190.42,0,Champions
14689,209,1,112.8,4,Dormant Customers
14690,44,4,777.68,3,New / Developing Customers
14691,31,5,2114.33,2,Loyal Customers
14692,137,12,1715.1399999999999,2,Loyal Customers
14693,265,7,1165.36,1,At-Risk Customers
14694,617,1,244.31,4,Dormant Customers
14695,519,3,1534.22,1,At-Risk Customers
14696,4,8,2473.28,2,Loyal Customers
14697,218,2,188.60999999999999,4,Dormant Customers
